Word,中文,詞性,例句,中文說明,EN,US
communication,交流;溝通;交際;傳達;傳播;通訊,noun,Television is an increasingly important means of communication.,電視是一種日益重要的傳播工具。,/kəˌmjuːnɪˈkeɪʃn/,/kəˌmjuːnɪˈkeɪʃn/
community,社區;群體;社團，團體，界,noun,He's well known in the local community.,他在當地非常聞名。,/kəˈmjuːnəti/,/kəˈmjuːnəti/
company,公司,noun,He works for a software company/a company that makes software.,他在一家軟體公司工作。,/ˈkʌmpəni/,/ˈkʌmpəni/
compare,對比，對照，比較,verb,"If you compare house prices in the two areas, it's quite amazing how different they are.",如果比較一下兩個地段的房價，你會驚訝地發現兩者差別竟如此之大。,/kəmˈpeə(r)/,/kəmˈper/
comparison,比較，對照，對比,noun,They made a comparison of different countries' eating habits.,他們對不同國家的飲食習慣作了一番比較。,/kəmˈpærɪsn/,/kəmˈpærɪsn/
compete,競爭,verb,It's difficult for a small shop to compete against/with the big supermarkets.,小超市很難與大超市競爭。,/kəmˈpiːt/,/kəmˈpiːt/
competition,競爭,noun,Competition for jobs is intense.,求職的競爭非常激烈。,/ˌkɒmpəˈtɪʃn/,/ˌkɑːmpəˈtɪʃn/
competitive,競爭的；競賽的,adjective,competitive sports,競技體育,/kəmˈpetətɪv/,/kəmˈpetətɪv/
complain,抱怨;發牢騷;訴苦,verb,Lots of people have complained about the noise.,許多人抱怨過這噪音。,/kəmˈpleɪn/,/kəmˈpleɪn/
complaint,抱怨，牢騷;投訴;不滿,noun,We've received a complaint from one of our listeners about offensive language.,我們收到了一位聽眾有關用語粗俗的投訴。,/kəmˈpleɪnt/,/kəmˈpleɪnt/
complete,使完整；使完全；使完美,verb,Complete the sentence with one of the adjectives provided.,從所給形容詞中選擇一個使句子變得完整。,/kəmˈpliːt/,/kəmˈpliːt/
completely,完全地，徹底地;十分地,adverb,I agree with you completely.,我完全同意你的意見。,/kəmˈpliːtli/,/kəmˈpliːtli/
complex,由許多相關的不同部分組成的；構造複雜的,adjective,a complex molecule/carbohydrate,複雜的分子／碳水化合物,/ˈkɒmpleks/,/kəmˈpleks/
complicate,使複雜化；使更難懂；使更麻煩,verb,It will only complicate the situation if we invite his old girlfriend as well.,如果我們同時也邀請他以前的女友，只會使事情更加複雜。,/ˈkɒmplɪkeɪt/,/ˈkɑːmplɪkeɪt/
complicated,複雜的；麻煩的；費解的,adjective,complicated instructions,複雜的指令,/ˈkɒmplɪkeɪtɪd/,/ˈkɑːmplɪkeɪtɪd/
computer,電腦,noun,a personal/home computer,個人／家用電腦,/kəmˈpjuːtə(r)/,/kəmˈpjuːtər/
concentrate,專注，專心；全神貫注；集中（注意力）,verb,"Come on, concentrate! We don't have all day to do this.",快點，集中精神！我們可沒有一整天時間來做這件事。,/ˈkɒnsntreɪt/,/ˈkɑːnsntreɪt/
concentration,專注，專心,noun,The noise outside made concentration difficult.,外面吵得我難以集中注意力。,/ˌkɒnsnˈtreɪʃn/,/ˌkɑːnsnˈtreɪʃn/
concept,原則;概念;觀念;想法,noun,The concept of free speech is unknown to them.,他們沒有言論自由的概念。,/ˈkɒnsept/,/ˈkɑːnsept/
concern,使擔憂；使掛念；使焦慮,verb,The state of my father's health concerns us greatly.,我父親的健康狀況讓我們非常擔心。,/kənˈsɜːn/,/kənˈsɜːrn/
concerned,擔心的;憂慮的;掛念的,adjective,I'm a bit concerned about/for your health.,我有點擔心你的健康。,/kənˈsɜːnd/,/kənˈsɜːrnd/
concerning,關於,preposition,I've had a letter from the tax authorities concerning my tax payments.,我收到了稅務部門寄來的關於我納稅情況的一封信。,/kənˈsɜːnɪŋ/,/kənˈsɜːrnɪŋ/
concert,音樂會,noun,a pop/classical concert,流行／古典音樂會,/ˈkɒnsət/,/ˈkɑːnsərt/
conclude,（以…）結束（講話、會議、文章等）,verb,She concluded the speech by reminding us of our responsibility.,她在演講結束時提醒我們所承擔的責任。,/kənˈkluːd/,/kənˈkluːd/
conclusion,結局；結尾；結果,noun,Be careful not to introduce new ideas in the conclusion of your essay.,注意不要在你的論文結論部分引入新的想法。,/kənˈkluːʒn/,/kənˈkluːʒn/
concrete,混凝土,noun,reinforced concrete,鋼筋混凝土,/ˈkɒŋkriːt/,/ˈkɑːnkriːt/
condition,狀況；狀態,noun,"Mum's still got our pram - it's very old, but it's in perfect condition.",媽媽還留著我們的嬰兒車——雖然很舊了，但仍然完好。,/kənˈdɪʃn/,/kənˈdɪʃn/
conduct,組織；實施；進行；處理,verb,We are conducting a survey to find out what our customers think of their local bus service.,我們正在進行一項調查，了解顧客對當地公共交通服務系統的看法。,/kənˈdʌkt/,/kənˈdʌkt/
conference,會議，大會；討論會，協商會,noun,a conference on women's rights,婦女權利大會,/ˈkɒnfərəns/,/ˈkɑːnfərəns/
confidence,自信；信心，把握；信賴，信任,noun,He has the confidence to walk into a room of strangers and immediately start a conversation.,他有信心步入一間滿是陌生人的房間並馬上和人搭上話。,/ˈkɒnfɪdəns/,/ˈkɑːnfɪdəns/
confident,自信的；有信心的；確信的；有把握的；信任的,adjective,Be a bit more confident in yourself!,你應該再自信一點！,/ˈkɒnfɪdənt/,/ˈkɑːnfɪdənt/
confidently,信心十足地,adverb,"Try to act confidently, even if you feel nervous.",即便你感到緊張，也要自信行事。,/ˈkɒnfɪdəntli/,/ˈkɑːnfɪdəntli/
confine,把…局限在，限制,verb,"Let's confine our discussion to the matter in question, please!",請把討論集中在正題上！,/kənˈfaɪn/,/kənˈfaɪn/
confirm,確認，確定（安排或會議）,verb,Six people have confirmed that they will be attending and ten haven't replied yet.,有六人已確認將參加，還有十人尚未答覆。,/kənˈfɜːm/,/kənˈfɜːrm/
conflict,衝突;分歧;爭論,noun,There was a lot of conflict between him and his father.,他和父親之間存在著許多分歧。,/ˈkɒnflɪkt/,/ˈkɑːnflɪkt/
confront,面對，面臨；遭遇；直面，正視,verb,"As she left the court, she was confronted by angry crowds who tried to block her way.",她離開法庭時，憤怒的人群試圖攔住她的去路。,/kənˈfrʌnt/,/kənˈfrʌnt/
confuse,使困惑，使糊塗;使混亂,verb,You're confusing him! Tell him slowly and one thing at a time.,你把他搞糊塗了！慢慢跟他講，一次說一件事。,/kənˈfjuːz/,/kənˈfjuːz/
confused,迷惑的;糊塗的,adjective,"Grandpa gets pretty confused sometimes, and doesn't even know what day it is.",祖父有的時候很糊塗，甚至不知道當天是星期幾。,/kənˈfjuːzd/,/kənˈfjuːzd/
confusing,令人困惑的;令人費解的;含糊不清的,adjective,"We have two people called Paul James working here, so it's a bit confusing!",我們這裡有兩個叫保羅‧詹姆斯的僱員，所以會有點讓人糊塗！,/kənˈfjuːzɪŋ/,/kənˈfjuːzɪŋ/
confusion,困惑，糊塗;迷惑不解;混淆,noun,There seems to be some confusion over who is actually giving the talk.,好像不是很清楚到底是誰作報告。,/kənˈfjuːʒn/,/kənˈfjuːʒn/
congratulate,祝賀;慶賀;恭喜,verb,I was just congratulating Ceri on winning/on having won her race.,我那時正在祝賀凱裡賽跑獲勝。,/kənˈɡrætʃəleɪt/,/kənˈɡrætʃəleɪt/
congratulation,「我應徵那個工作成功了。」「是嗎？ 恭喜你！」,noun,"""I got the job."" ""Did you? Congratulations!""",「我應徵那個工作成功了。」「是嗎？ 恭喜你！」,/kənˌɡrætʃəˈleɪʃn/,/kənˌɡrætʃəˈleɪʃn/
congress,代表大會,noun,an international/medical congress,國際／醫學代表大會,/ˈkɒŋɡres/,/ˈkɑːŋɡrəs/
connect,（使或被）連接；（使或被）相連,verb,Can I connect my printer to your computer?,我能把我的印表機連接到你的電腦上嗎？,/kəˈnekt/,/kəˈnekt/
connected,連在一起的；接通的,adjective,The TV won't work if the cable's not connected.,如果天線沒接上，電視就看不了。,/kəˈnektɪd/,/kəˈnektɪd/
connection,（與某人或某事的）聯繫,noun,The connection between smoking and heart disease is well known.,吸煙和心臟病之間的聯繫已為人們所熟知。,/kəˈnekʃn/,/kəˈnekʃn/
conscious,牙齒並不痛 ，可是我總覺得不舒服。,adjective,"My tooth doesn't exactly hurt, but I'm conscious of it (= I can feel it) all the time.",牙齒並不痛 ，可是我總覺得不舒服。,/ˈkɒnʃəs/,/ˈkɑːnʃəs/
consequence,（常指不好或不利的）結果，後果,noun,Not making a will can have serious consequences for your children and other family members.,不立遺囑可能會給你的子女或者家庭其他成員帶來嚴重後果。,/ˈkɒnsɪkwəns/,/ˈkɑːnsɪkwens/
conservative,保守的;守舊的,adjective,a conservative society/outlook,保守的社會／觀念,/kənˈsɜːvətɪv/,/kənˈsɜːrvətɪv/
consider,認真考慮，斟酌，細想,verb,Don't make any decisions before you've considered the situation.,在仔細考慮過這個問題之前別作任何決定。,/kənˈsɪdə(r)/,/kənˈsɪdər/
considerable,相當大的；相當多的；非常可觀的；相當重要的,adjective,The fire caused considerable damage to the church.,那場火災給教堂造成了重大損失。,/kənˈsɪdərəbl/,/kənˈsɪdərəbl/
consideration,考慮，斟酌,noun,"After some consideration, we've decided to sell the house.",一番斟酌之後，我們決定賣掉房子。,/kənˌsɪdəˈreɪʃn/,/kənˌsɪdəˈreɪʃn/
consist,在於，存在於,phrasal verb,The beauty of air travel consists in its speed and ease.,乘飛機旅行的好處在於快捷、舒適。,/kənˈsɪst/,/kənˈsɪst/
consist of,由…組成，由…構成;包含,phrasal verb,The team consists of four Europeans and two Americans.,該隊由四個歐洲人和兩個美國人組成。,,
constant,經常發生的;連續發生的;連續不斷的,adjective,He's in constant trouble with the police.,他與警方麻煩不斷。,/ˈkɒnstənt/,/ˈkɑːnstənt/
constantly,總是;經常地，不斷地,adverb,She has the TV on constantly.,她總是開著電視。,/ˈkɒnstəntli/,/ˈkɑːnstəntli/
construct,建造;構築;構成，組成,verb,to construct a new bridge/building,建造新橋樑／大樓,/kənˈstrʌkt/,/kənˈstrʌkt/
construction,建造;構築;建設,noun,She works in construction/in the construction industry.,她從事建築行業。,/kənˈstrʌkʃn/,/kənˈstrʌkʃn/
consult,諮詢;請教;查閱,verb,"If the symptoms get worse, consult your doctor.",如果症狀惡化就要去就醫。,/kənˈsʌlt/,/kənˈsʌlt/
consumer,消費者;顧客;用戶,noun,"The new rates will affect all consumers, including businesses.",新的費率會影響到所有用戶，包括工商企業。,/kənˈsjuːmə(r)/,/kənˈsuːmər/
contact,（尤指經常透過交談、書信的）聯繫，聯絡，交往,noun,"""Have you been in contact with Andrew recently?"" ""Only by phone.""",「你最近跟安德魯聯絡過嗎？」「只是打過電話。」,/ˈkɒntækt/,/ˈkɑːntækt/
contain,包含；容納；盛,verb,How much liquid do you think this bottle contains?,你認爲這個瓶可裝多少液體？,/kənˈteɪn/,/kənˈteɪn/
container,（尤指用於運輸或儲存的）容器,noun,an airtight container,密封容器,/kənˈteɪnə(r)/,/kənˈteɪnər/
contemporary,當代的;現代的,adjective,contemporary music/literature/art/fashion,當代音樂／文學／藝術／時尚,/kənˈtemprəri/,/kənˈtempəreri/
contest,比賽;競賽,noun,a dance/sports contest,舞蹈／體育比賽,/ˈkɒntest/,/ˈkɑːntest/
context,（事情存在、發生的）背景，環境,noun,It is important to see all the fighting and bloodshed in his plays in historical context.,結合歷史背景解讀他戲劇作品中所有的爭鬥和流血事件，這點很重要。,/ˈkɒntekst/,/ˈkɑːntekst/
continent,洲，大洲，大陸,noun,the North American continent,北美大陸,/ˈkɒntɪnənt/,/ˈkɑːntɪnənt/
continue,（使）繼續，（使）持續，（使）延續,verb,It's said that as the boat went down the band continued to play.,據說，船沈時樂隊仍在繼續演奏。,/kənˈtɪnjuː/,/kənˈtɪnjuː/
continuous,不斷的，連續的，持續的,adjective,She is in continuous pain.,我的電腦不停地發出低沈的嗡嗡聲。,/kənˈtɪnjuəs/,/kənˈtɪnjuəs/
continuously,不斷地，連續地，持續地,adverb,You can't work continuously for six hours without a break!,你不能連續工作六個小時不休息！,/kənˈtɪnjuəsli/,/kənˈtɪnjuəsli/
contract,合同;契約,noun,a contract of employment,僱用合同,/ˈkɒntrækt/,/ˈkɑːntrækt/
contrast,差別，差異；對照，對比,noun,I like the contrast of the white trousers with the black jacket.,我喜歡白色長褲與黑色外套形成的對比。,/ˈkɒntrɑːst/,/ˈkɑːntræst/
contrasting,截然不同的,adjective,contrasting colours/flavours,對比鮮明的顔色／味道,/kənˈtrɑːstɪŋ/,/kənˈtræstɪŋ/
contribute,貢獻，奉獻，捐獻（尤指錢）,verb,Aren't you going to contribute towards Jack's leaving present?,你不打算湊一份錢給傑克買送別禮物嗎？,/kənˈtrɪbjuːt/,/ˈkɒntrɪbjuːt/
contribution,貢獻，奉獻；捐款；捐助（物）；投稿,noun,"All contributions (= presents of money), no matter how small, will be much appreciated.",所有捐款，無論多少，我們都深表感謝。,/ˌkɒntrɪˈbjuːʃn/,/ˌkɑːntrɪˈbjuːʃn/
control,命令；控制；管制；克制,verb,"If you can't control your dog, put it on a lead!",要是你管不住你的狗，就給它綁上皮帶！,/kənˈtrəʊl/,/kənˈtrəʊl/
controlled,命令；控制；管制；克制,verb,"If you can't control your dog, put it on a lead!",要是你管不住你的狗，就給它綁上皮帶！,/kənˈtrəʊld/,/kənˈtrəʊld/
convenient,方便的；便利的；省事的,adjective,Our local shop has very convenient opening hours.,我們當地的商店營業時間很合宜。,/kənˈviːniənt/,/kənˈviːniənt/
convention,大會；會議,noun,the national Democratic convention,民主黨全國大會,/kənˈvenʃn/,/kənˈvenʃn/
conventional,傳統的;常規的;普通的,adjective,conventional behaviour/attitudes/clothes,傳統行爲／態度／服裝,/kənˈvenʃənl/,/kənˈvenʃənl/
conversation,交談，談話，對話,noun,She had a strange conversation with the man who moved in upstairs.,她跟搬到樓上的那個傢夥進行了一次奇怪的交談。,/ˌkɒnvəˈseɪʃn/,/ˌkɑːnvərˈseɪʃn/
convert,（使）改變，（使）轉變;（使）改信;（使）皈依,verb,Could we convert the small bedroom into a second bathroom?,我們能把這間小睡房改建成第二間浴室嗎？,/kənˈvɜːt/,/kənˈvɜːrt/
convince,說服;使相信;使信服,verb,He managed to convince the jury of his innocence.,他使陪審團相信他是無辜的。,/kənˈvɪns/,/kənˈvɪns/
cook,做飯，烹調;燒，煮,verb,I don't cook meat very often.,我不常煮肉吃。,/kʊk/,/kʊk/
cooker,廚灶，爐具,noun,a gas/electric cooker,煤氣爐／電爐,/ˈkʊkə(r)/,/ˈkʊkər/
cookie,小甜餅，曲奇餅,noun,chocolate-chip cookies,巧克力甜餅,/ˈkʊki/,/ˈkʊki/
cooking,烹飪，做飯,noun,My mother always hated cooking.,我媽媽總是很討厭做飯。,/ˈkʊkɪŋ/,/ˈkʊkɪŋ/
cool,涼的，冷的,adjective,cool water,涼水,/kuːl/,/kuːl/
cool down,（使）冷卻下來，（使）降溫;（使）涼快下來,phrasal verb,She waited until her coffee had cooled down before taking a sip.,她一直等到咖啡涼下來才飲了一小口。,,
cope,（成功地）對付，應付，處理,verb,It's only been a year since he died - how's she coping (= how is she)?,他過世剛一年時間——她的情況怎麼樣？,/kəʊp/,/kəʊp/
copy,複製;臨摹;模仿，效仿,verb,They've copied the basic design from the Japanese model and added a few of their own refinements.,他們仿照日本模型的基本設計，又加上了一些自己的改良。,/ˈkɒpi/,/ˈkɑːpi/
core,核心，關鍵，最重要的部分,noun,The lack of government funding is at the core of the problem.,缺乏政府撥款是問題的關鍵所在。,/kɔː(r)/,/kɔːr/
corner,角;拐角處;牆角,noun,You go around corners too fast when you're driving!,你轉彎時開得太快！,/ˈkɔːnə(r)/,/ˈkɔːrnər/
correct,正確的，無誤的，對的,adjective,a correct answer,正確答案,/kəˈrekt/,/kəˈrekt/
correctly,正確地，無誤地，對地,adverb,Have I pronounced your name correctly?,我把你的名字唸對了嗎？,/kəˈrektli/,/kəˈrektli/
cost,價格;費用;成本,noun,"When you buy a new computer, you usually get software included at no extra cost (= for no additional money).",買電腦時通常免費附送軟體。,/kɒst/,/kɔːst/
cottage,（通常指鄉村中的）小屋，村舍,noun,"They live in an idyllic country/thatched cottage, with roses around the door.",他們住在田園詩般的鄉村小屋／茅舍，門前玫瑰環繞。,/ˈkɒtɪdʒ/,/ˈkɑːtɪdʒ/
cotton,棉，棉花,noun,a bale of cotton,一大包棉花,/ˈkɒtn/,/ˈkɑːtn/
cough,咳，咳嗽,verb,The smoke made me cough.,煙嗆得我直咳嗽。,/kɒf/,/kɔːf/
coughing,咳，咳嗽,verb,The smoke made me cough.,煙嗆得我直咳嗽。,/ˈkɒfɪŋ/,/ˈkɔːfɪŋ/
could,（can 的過去式，表示能夠或允許）能，可以,verb,When I was younger I could stay up all night and not get tired.,我年輕時，一通宵不睡覺都不覺得累。,/kəd/,/kʊd/
council,委員會；理事會,noun,the United Nations Security Council,聯合國安全理事會,/ˈkaʊnsl/,/ˈkaʊnsl/
count,（按順序）數，數數;計算;計數,verb,Let's count out loud (= speak the words) from one to ten.,我們來大聲地從一數到十。,/kaʊnt/,/kaʊnt/
counter,櫃枱,noun,"There was nobody behind/on the counter when I went into the bank, and I had to wait to be served.",我進銀行時櫃枱後沒人，我只得等候有人出來服務。,/ˈkaʊntə(r)/,/ˈkaʊntər/
count on,依靠…;指望…,phrasal verb,You can always count on Michael in a crisis.,在危急關頭你總能依靠邁克爾。,,
country,國家;國土,noun,What is the largest country in Europe?,歐洲最大的國家是哪個？,/ˈkʌntri/,/ˈkʌntri/
countryside,農村，鄉下;郊外,noun,The countryside around there is beautiful.,那周圍的鄉村很美。,/ˈkʌntrisaɪd/,/ˈkʌntrisaɪd/
county,（英國、愛爾蘭的）郡;（美國的）縣,noun,County Antrim,安特裡姆郡,/ˈkaʊnti/,/ˈkaʊnti/
couple,（相似或相同事物的）一對，一雙，幾個;（有某種聯繫之人的）一對，幾個,noun,The doctor said my leg should be better in a couple of days.,醫生說我的腿過兩天就會好轉。,/ˈkʌpl/,/ˈkʌpl/
courage,勇氣，膽量;勇敢,noun,They showed great courage when they found out about their baby's disability.,發現自己的嬰兒身有殘疾時，他們表現出了巨大的勇氣。,/ˈkʌrɪdʒ/,/ˈkɜːrɪdʒ/
course,課程;教程,noun,They're going away on a training course next week.,下星期他們要出去上實習課。,/kɔːs/,/kɔːrs/
court,法院;法庭;全體出庭人員;（尤指）全體審判人員,noun,Protestors gathered outside the court to await the verdict.,抗議者聚集在法庭外等待判決。,/kɔːt/,/kɔːrt/
cousin,堂（或表）兄弟;堂（或表）姐妹;遠房親戚,noun,"My brother's wife and I both had babies around the same time, so the cousins are very close in age.",我嫂子和我差不多同時生了孩子，因此這對表兄妹年紀相若。,/ˈkʌzn/,/ˈkʌzn/
cover,蓋上;覆蓋;遮蓋;遮蔽,verb,The light was so bright that I had to cover my eyes.,燈光太亮，我只好遮住眼睛。,/ˈkʌvə(r)/,/ˈkʌvər/
covered,覆蓋…的,suffix,snow-covered hills,白雪覆蓋的山崗,/ˈkʌvəd/,/ˈkʌvərd/
covering,（一層）覆蓋層，覆蓋物,noun,a light covering of snow,薄薄一層積雪,/ˈkʌvərɪŋ/,/ˈkʌvərɪŋ/
cover up,掩蓋；掩飾；隱瞞,phrasal verb,The company tried to cover up its employment of illegal immigrants.,這間公司企圖掩蓋其僱用非法移民的事實。,,
cow,母牛，奶牛,noun,a dairy cow,奶牛,/kaʊ/,/kaʊ/
crack,（使）破裂；（使）裂開；（使）産生裂紋,verb,A stone hit the window and cracked the glass.,石塊擊中窗戶，打裂了玻璃。,/kræk/,/kræk/
cracked,破裂的；有裂縫的,adjective,a cracked mirror/window,有裂紋的鏡子／窗戶,/krækt/,/krækt/
craft,（尤指製作東西的）工藝，手藝;技術,noun,the craft of furniture making/sewing/glassblowing,傢俱製作／縫紉／玻璃吹製工藝,/krɑːft/,/kræft/
crash,撞（車）；撞毀，撞壞；墜毀,verb,We skidded on the ice and crashed.,我們在冰上打滑撞了（另一輛）車。,/kræʃ/,/kræʃ/
crazy,愚蠢的;荒唐的,adjective,It's a crazy idea.,這是個荒唐的想法。,/ˈkreɪzi/,/ˈkreɪzi/
cream,忌廉，鮮奶油,noun,strawberries and cream,加鮮奶油的草莓,/kriːm/,/kriːm/
create,創造;創建;創作;發明,verb,"Charles Schulz created the characters ""Snoopy"" and ""Charlie Brown"".",查爾斯‧舒爾茨創作了漫畫人物史諾比和查理‧布朗。,/kriˈeɪt/,/kriˈeɪt/
creature,生物；動物,noun,Rainforests are filled with amazing creatures.,雨林中滿是奇異的生靈。,/ˈkriːtʃə(r)/,/ˈkriːtʃər/
credit,讚揚;讚許;榮譽,noun,She got no credit for solving the problem.,她沒有因為解決了這一問題而得到任何讚許。,/ˈkredɪt/,/ˈkredɪt/
crime,違法行爲，犯罪活動,noun,The rate of violent crime fell last month.,犯罪生涯,/kraɪm/,/kraɪm/
criminal,罪犯,noun,a dangerous/violent criminal,危險的／殘暴的罪犯,/ˈkrɪmɪnl/,/ˈkrɪmɪnl/
crisis,危機，極其困難的時期,noun,The country's leadership is in crisis.,該國的領導層陷入了危機。,/ˈkraɪsɪs/,/ˈkraɪsɪs/
crisp,脆的；易碎的,adjective,a crisp apple,脆生生的蘋果,/krɪsp/,/krɪsp/
criterion,（作出評判、決定或處理的）標準，準則,noun,The Health Service should not be judged by financial criteria alone.,公共醫療衛生服務不應僅僅以財務狀況的好壞爲標準來評判。,/kraɪˈtɪəriən/,/kraɪˈtɪriən/
critical,批評的；批判的；挑剔的；謹嚴的,adjective,a critical report,批判性的報道,/ˈkrɪtɪkl/,/ˈkrɪtɪkl/
criticism,批評，批判;指責，反對,noun,The designs for the new mosque have attracted widespread criticism.,人們普遍對新清真寺的設計不滿意。,/ˈkrɪtɪsɪzəm/,/ˈkrɪtɪsɪzəm/
criticize,批評，批判;指責,verb,The government is being widely criticized in the media for failing to limit air pollution.,政府因未能控制空氣污染而受到媒體的廣泛批評。,/ˈkrɪtɪsaɪz/,/ˈkrɪtɪsaɪz/
crop,莊稼，作物；收成，收穫量,noun,The main crops grown for export are coffee and rice.,主要的出口作物是咖啡和大米。,/krɒp/,/krɑːp/
cross,越過；橫穿；橫渡；橫跨,verb,It's not a good place to cross the road.,這裡不適宜穿越馬路。,/krɒs/,/krɔːs/
cross out,（通常因爲有誤而）劃掉,phrasal verb,"If you think it's wrong, cross it out and write it again.",如果你認為錯了，劃掉重新寫。,,
crowd,人群;群衆,noun,"A crowd of about 15,000 attended the concert.",大約有15000人出席了音樂會。,/kraʊd/,/kraʊd/
crowded,擁擠的；擠滿人的,adjective,By ten o'clock the bar was crowded.,到十點鐘酒吧裡已擠滿了人。,/ˈkraʊdɪd/,/ˈkraʊdɪd/
crown,王冠，皇冠;冕,noun,He plans to defend his Olympic crown.,他計劃衛冕奧運會冠軍。,/kraʊn/,/kraʊn/
crucial,至關重要的；關鍵的；決定性的,adjective,a crucial decision/question,至關重要的決定／問題,/ˈkruːʃl/,/ˈkruːʃl/
cruel,殘忍的;殘酷的;刻毒傷人的,adjective,Don't tease him about his weight - it's cruel.,別拿他的體重開玩笑——這樣太刻薄了。,/ˈkruːəl/,/ˈkruːəl/
crush,壓扁；壓壞；壓碎,verb,The package had been badly crushed in the post.,包裹在郵寄過程中被壓而嚴重受損。,/krʌʃ/,/krʌʃ/
cry,哭，哭泣;流淚,verb,I could hear someone crying in the next room.,我能聽見隔壁房間有人在哭。,/kraɪ/,/kraɪ/
cry out,（由於驚恐或受傷等）大叫，大喊，喊叫,phrasal verb,She cried out in pain as the bullet grazed her shoulder.,子彈擦過她的肩頭時，她痛得叫出聲來。,,
cultural,與文化有關的，文化的,adjective,The US is often accused of cultural imperialism.,人們常指責美國奉行文化帝國主義。,/ˈkʌltʃərəl/,/ˈkʌltʃərəl/
culture,文化（尤指某一群體在某一時期普遍的風俗習慣和信仰）,noun,She's studying modern Japanese language and culture.,她在研究現代日本語言和文化。,/ˈkʌltʃə(r)/,/ˈkʌltʃər/
cup,杯子（常帶有柄）,noun,a cup and saucer,一套杯碟,/kʌp/,/kʌp/
cupboard,櫥櫃;壁櫥;壁櫃,noun,a kitchen cupboard,廚房碗櫃,/ˈkʌbəd/,/ˈkʌbərd/
curb,控制；限制，約束；抑制,verb,The government should act to curb tax evasion.,政府應該採取行動抑制逃稅。,/kɜːb/,/kɜːrb/
cure,治癒，治好,verb,At one time doctors couldn't cure TB/cure people of TB.,醫生曾經無法治癒肺結核／肺結核病人。,/kjʊə(r)/,/kjʊr/
curious,好奇的;好打聽的,adjective,I was curious to know what would happen next.,我很好奇想知道接下來會發生甚麽事。,/ˈkjʊəriəs/,/ˈkjʊriəs/
curl,鬈髮;捲曲物，螺旋狀物,noun,tight/loose curls,密密的／蓬鬆的鬈髮,/kɜːl/,/kɜːrl/
curl up,蜷縮；蜷坐；蜷臥,phrasal verb,She curled up on the sofa to watch TV.,她蜷縮在沙發上看電視。,,
curly,鬈曲的，捲曲的,adjective,"He has blond, curly hair.",他有一頭金色鬈髮。,/ˈkɜːli/,/ˈkɜːrli/
current,現時的，當前的;現行的,adjective,Have you seen the current issue of (= the most recently published) Vogue magazine?,最新一期《時尚》雜誌你看過了嗎？,/ˈkʌrənt/,/ˈkɜːrənt/
currently,目前，現在,adverb,The Director is currently having talks in the US,局長目前正在美國進行會談。,/ˈkʌrəntli/,/ˈkɜːrəntli/
curtain,（尤指布質的）簾，窗簾，門簾,noun,Heavy curtains blocked out the sunlight.,厚厚的窗簾擋住了陽光。,/ˈkɜːtn/,/ˈkɜːrtn/
curve,曲線，弧線；轉彎,noun,a curve in the road,道路轉彎處,/kɜːv/,/kɜːrv/
curved,圓形的或彎曲的,adjective,a curved surface,曲面,/kɜːvd/,/kɜːrvd/
custom,風俗，習俗;傳統,noun,a local/ancient custom,當地的／古老的風俗,/ˈkʌstəm/,/ˈkʌstəm/
customer,顧客，主顧，客戶,noun,a satisfied customer,滿意的顧客,/ˈkʌstəmə(r)/,/ˈkʌstəmər/
customs,海關,phrase,to go through customs,通過海關,/ˈkʌstəmz/,/ˈkʌstəmz/
cut,（尤指用刀）切，割，砍，剪，削，剁,verb,to cut a slice of bread,切一片麵包,/kʌt/,/kʌt/
cut back,減少，削減，縮減,phrasal verb,The government has announced plans to cut back on defence spending by 10 percent next year.,政府宣佈了明年國防開支縮減10%的計劃。,,
cut down,減少，削減，縮減,phrasal verb,I'm trying to cut down on caffeine.,我在努力減少咖啡因的攝入量。,,
cut off,（用鋒利的刀具等）去除，切除，剪去,phrasal verb,Remember to cut off the fat before you fry the steak.,煎牛排時記得先把肥肉去掉。,,
cut out,紙板模型（尤指人像）,noun,He had his picture taken with a lifesize cardboard cutout of the President.,他與總統真人大小的紙板模型合影。,,
cut up,切碎；剪碎；割碎；剁碎,phrasal verb,I got/was cut up several times on the motorway this morning - I've never seen such dangerous driving!,今天早上我在高速公路上好幾次被人搶超車——我從沒見過這麼玩命駕車的！,,
cycle,腳踏車，單車，自行車,noun,Cycles cannot be taken on this train.,蛾的生命週期,/ˈsaɪkl/,/ˈsaɪkl/
