Word,中文,詞性,例句,中文說明,EN,US
skilful,嫺熟的，熟練的,adjective,Police officers have to be skilful drivers.,員警必須能熟練駕駛車輛。,/ˈskɪlfl/,/ˈskɪlfl/
skilfully,嫺熟的，熟練的,adverb,,,/ˈskɪlfəli/,/ˈskɪlfəli/
skill,技能，技巧,noun,Ruth had/possessed great writing skills.,露絲寫作技巧純熟。,/skɪl/,/skɪl/
skilled,熟練的；有技術的,adjective,My mother is very skilled at/in dressmaking.,我母親很會做衣服。,/skɪld/,/skɪld/
skin,皮膚;皮,noun,dark/fair/pale/tanned skin,暗黑／白皙／蒼白／棕褐色的皮膚,/skɪn/,/skɪn/
skirt,女裙，半身裙,noun,She wore a denim skirt and a white shirt.,她穿著一條牛仔半身裙和一件白襯衫。,/skɜːt/,/skɜːrt/
sky,天，天空,noun,a blue/cloudy/dark sky,藍色／多雲／陰暗的天空,/skaɪ/,/skaɪ/
sleep,睡覺，睡眠,noun,I must get some sleep - I'm exhausted.,我必須睡一會兒——我太累了。,/sliːp/,/sliːp/
sleeve,袖子,noun,short/long sleeves,短／長袖,/sliːv/,/sliːv/
slice,（切下的食物）薄片,noun,a slice of bread/cake,一片麵包／蛋糕,/slaɪs/,/slaɪs/
slide,（使）滑動，（使）滑行,verb,When I was little I used to like sliding on the polished floor in my socks.,小時候我喜歡穿著短襪在光亮的地板上滑行。,/slaɪd/,/slaɪd/
slight,少量的，微小的,adjective,a slight improvement,略微的改善,/slaɪt/,/slaɪt/
slightly,稍微，略微,adverb,She's slightly taller than her sister.,她比她姐姐稍高一點。,/ˈslaɪtli/,/ˈslaɪtli/
slip,滑倒；失足,verb,She slipped on the ice.,她在冰上滑倒了。,/slɪp/,/slɪp/
slope,斜坡,noun,The roof is at a slope (= at an angle to a horizontal surface) of 30°.,屋頂有30°的坡度。,/sləʊp/,/sləʊp/
slow,慢的，緩慢的,adjective,a slow runner/driver/reader,跑步慢的人／開車慢的人／看書慢的人,/sləʊ/,/sləʊ/
slowly,緩慢地，慢吞吞地,adverb,Could you please speak more slowly?,你能說得再慢些嗎？,/ˈsləʊli/,/ˈsləʊli/
small,小的；少的；矮小的,adjective,a small dog/house/car/country,小狗／房子／汽車／國,/smɔːl/,/smɔːl/
smart,整潔漂亮的，時髦的,adjective,"Guy looks very smart in his new suit, doesn't he?",蓋伊穿上新西裝顯得精神十足，不是嗎？,/smɑːt/,/smɑːrt/
smash,打碎，摔碎,verb,"Rioters ran through the city, smashing windows and looting shops.",暴動者穿過市中心，砸碎商店櫥窗，掠劫店鋪裡的東西。,/smæʃ/,/smæʃ/
smell,有…氣味，發出…氣味,verb,My hands smell of onions.,我手上有洋蔥味。,/smel/,/smel/
smile,微笑，笑容,noun,Amy had a big/broad smile on her face.,埃米臉上滿是笑容。,/smaɪl/,/smaɪl/
smoke,（燃燒所産生的）煙，煙霧,noun,cigarette smoke,香菸的煙霧,/sməʊk/,/sməʊk/
smoking,吸菸，抽菸,noun,Smoking is not permitted anywhere in this theatre.,本戲院內任何地方都不准吸菸。,/ˈsməʊkɪŋ/,/ˈsməʊkɪŋ/
smooth,光滑的，平滑的,adjective,a smooth surface/texture/consistency,光滑的表面／平滑的質地／均勻而濃度,/smuːð/,/smuːð/
smoothly,順利地，順暢地,adverb,"The road was blocked for two hours after the accident, but traffic is now flowing smoothly again.",事故發生後，這條路堵塞了兩個小時，不過現在交通又恢復暢通了。,/ˈsmuːðli/,/ˈsmuːðli/
snake,蛇,noun,He's terrified of being bitten by a snake.,他很害怕被蛇咬。,/sneɪk/,/sneɪk/
snow,雪;積雪,noun,Outside the snow began to fall.,外面開始下雪了。,/snəʊ/,/snəʊ/
so,很，非常，這麽，那麽,adverb,The house is so beautiful.,這房子太漂亮了！,/səʊ/,/səʊ/
soap,肥皂,noun,a bar of soap,一塊肥皂,/səʊp/,/səʊp/
social,社交的，交際的,adjective,I had an active social life when I was at college.,念大學時，我的社交生活很豐富。,/ˈsəʊʃl/,/ˈsəʊʃl/
socially,社交方面的;與社交場合有關的,adverb,I chat to him at work now and then but I've never seen him socially.,我偶爾在工作時和他閒聊一會兒，但我從未在社交場合見過他。,/ˈsəʊʃəli/,/ˈsəʊʃəli/
society,社會,noun,a classless/multicultural/capitalist/civilized society,無階級／多元文化／資本主義／文明的社會,/səˈsaɪəti/,/səˈsaɪəti/
sock,短襪，襪子,noun,a pair of socks,一雙短襪,/sɒk/,/sɑːk/
soft,軟的，柔軟的，鬆軟的,adjective,soft ground,鬆軟的地面,/sɒft/,/sɔːft/
softly,溫柔地，輕柔地,adverb,She speaks softly but usually gets her own way.,她說起話來輕聲細語，但通常以自己的見解行事。,/ˈsɒftli/,/ˈsɔːftli/
software,（電腦）軟體,noun,He's written a piece of software that does your taxes for you.,他編寫了一個為你計算稅額的軟體。,/ˈsɒftweə(r)/,/ˈsɔːftwer/
soil,泥土，土壤,noun,light/heavy/fertile soil,輕質／黏重／肥沃土,/sɔɪl/,/sɔɪl/
soldier,士兵，軍人，戰士,noun,Soldiers were patrolling the streets.,士兵們正在街上巡邏。,/ˈsəʊldʒə(r)/,/ˈsəʊldʒər/
solid,堅固的；堅硬的,adjective,solid ground,堅硬的地面,/ˈsɒlɪd/,/ˈsɑːlɪd/
solution,解決辦法;解決方案,noun,There's no easy solution to this problem.,這個問題沒有容易的解決辦法。,/səˈluːʃn/,/səˈluːʃn/
solve,思索，思考,verb,to solve a problem,解決問題,/sɒlv/,/sɑːlv/
some,一些，若干,determiner,There's some cake in the kitchen if you'd like it.,想吃蛋糕的話，廚房有一些。,/sʌm/,/sʌm/
somebody,某人,pronoun,,,/ˈsʌmbədi/,/ˈsʌmbədi/
somehow,以某種方法，以某種方式,adverb,"It won't be easy, but we'll get across the river somehow.",過河不是件容易的事，但我們總會有辦法的。,/ˈsʌmhaʊ/,/ˈsʌmhaʊ/
someone,某人,pronoun,There's someone outside the house.,屋子外面有人。,/ˈsʌmwʌn/,/ˈsʌmwʌn/
something,某物;某事;某個東西,pronoun,There's something sharp in my shoe.,我的鞋子裡有個尖物。,/ˈsʌmθɪŋ/,/ˈsʌmθɪŋ/
sometimes,有時,adverb,Sometimes we take food with us and sometimes we buy food when we're there.,有時我們自己帶食物，有時我們在那裡買。,/ˈsʌmtaɪmz/,/ˈsʌmtaɪmz/
somewhat,有點，稍微有些,adverb,The resort has changed somewhat over the last few years.,近幾年來，這個旅遊勝地出現了些變化。,/ˈsʌmwɒt/,/ˈsʌmwʌt/
somewhere,在某處，在某地,adverb,He was last heard of living somewhere on the south coast of France.,最後一次聽到關於他的消息時，說他住在法國南海岸的某地。,/ˈsʌmweə(r)/,/ˈsʌmwer/
son,兒子,noun,This is our son Raja.,這是我們的兒子拉賈。,/sʌn/,/sʌn/
song,歌，歌曲,noun,to sing a song,唱歌,/sɒŋ/,/sɔːŋ/
soon,不久，很快,adverb,She'll soon be here./She'll be here soon.,她很快就到。,/suːn/,/suːn/
sore,痛的，疼痛的,adjective,All the dust has made my eyes sore.,灰塵使我的眼睛酸痛。,/sɔː(r)/,/sɔːr/
sorry,悲傷的，難過的;惋惜的,adjective,I'm just sorry about all the trouble I've caused her.,我爲給她帶來的所有麻煩而感到抱歉。,/ˈsɒri/,/ˈsɑːri/
sort,種類，類型,noun,We both like the same sort of music.,我們倆喜歡同一類音樂。,/sɔːt/,/sɔːrt/
sort out,分揀出，挑出,phrasal verb,Sort out any clothes you want to throw away and give them to me.,把你打算丟掉的衣服揀出來給我。,,
soul,靈魂;心性，心靈,noun,"She suffered greatly while she was alive, so let us hope her soul is now at peace.",她生前受過很多苦，所以我們希望現在她的靈魂能得到安息。,/səʊl/,/səʊl/
sound,聲音，聲響,noun,They could hear the sound of a bell tolling in the distance.,他們能聽到遠處的鐘聲。,/saʊnd/,/saʊnd/
soup,湯;羹,noun,chicken/oxtail/fish/tomato soup,雞／牛尾／魚／番茄湯,/suːp/,/suːp/
sour,酸的，有酸味的,adjective,These plums are a bit sour.,這些李子有點酸。,/ˈsaʊə(r)/,/ˈsaʊər/
source,來源，出處;發源地;起源，根源,noun,a source of heat/energy/light,熱源／能源／光源,/sɔːs/,/sɔːrs/
south,南;南方，南部,noun,"The points of the compass are north, south, east, and west.",指南針上的四個方位分別是北、南、東、西。,/saʊθ/,/saʊθ/
southern,南方的，南部的;從南面來的,adjective,a southern route,南方的一條路線,/ˈsʌðən/,/ˈsʌðərn/
space,（可利用的）空間，空地,noun,Is there any space for my clothes in that cupboard?,那個衣櫥還放得下我的衣服嗎？,/speɪs/,/speɪs/
spare,額外的，備用的；多餘的,adjective,a spare key/tyre,備用鎖匙／輪胎,/speə(r)/,/sper/
speak,說話，談話;說,verb,"Would you mind speaking more slowly, please?",請你再說慢點，好嗎？,/spiːk/,/spiːk/
speaker,發言者;演講者,noun,a good public speaker,擅長公開演講的人,/ˈspiːkə(r)/,/ˈspiːkər/
speak out,（尤指對有強烈共鳴的話題）公開發表意見，坦率說出,phrasal verb,"If no one has the courage to speak out against the system, things will never improve.",如果沒有人敢挺身而出反對現行體制，情況永遠也不會改善。,,
special,特殊的，特別的；不尋常的,adjective,The car has a number of special safety features.,這輛汽車配備有一些特別的安全裝置。,/ˈspeʃl/,/ˈspeʃl/
specialist,專家;專業人員,noun,a software specialist,軟體專家,/ˈspeʃəlɪst/,/ˈspeʃəlɪst/
specially,極其;特別地;尤其,adverb,This is a specially good wine.,這是一瓶上好的葡萄酒。,/ˈspeʃəli/,/ˈspeʃəli/
specific,特定的；特有的,adjective,The virus attacks specific cells in the brain.,這種病毒專門攻擊大腦內特定的細胞。,/spəˈsɪfɪk/,/spəˈsɪfɪk/
specifically,特意，專門地,adverb,These jeans are designed specifically for women.,這些牛仔褲是專爲女性設計的。,/spəˈsɪfɪkli/,/spəˈsɪfɪkli/
speech,說話能力;說話;談話;言語,noun,Children usually develop speech in the second year of life.,兒童通常在兩歲的時候開始說話。,/spiːtʃ/,/spiːtʃ/
speed,速度，速率,noun,He was travelling at a speed of 90 mph.,他以每小時90哩的速度行進。,/spiːd/,/spiːd/
speed up,（使）加速;提高（…的）速度,phrasal verb,This drug may have the effect of speeding up your heart rate.,這種藥可能會使你心跳加速。,,
spell,用字母拼;拼寫,verb,How do you spell receive?,「receive 怎麽拼？」「R-E-C-E-I-V-E。」,/spel/,/spel/
spelling,拼寫;拼寫能力,noun,He's hopeless at spelling.,他的拼寫簡直糟透了。,/ˈspelɪŋ/,/ˈspelɪŋ/
spend,花費;用，花（錢）,verb,How much did you spend?,你花了多少錢？,/spend/,/spend/
spice,（調味）香料,noun,"Cinnamon, ginger, and cloves are all spices.",肉桂、薑和丁香都屬於香料。,/spaɪs/,/spaɪs/
spicy,加香料的;用香料調味的;味重的,adjective,Do you like spicy food?,你喜歡味道辛辣的食物嗎？,/ˈspaɪsi/,/ˈspaɪsi/
spider,蜘蛛,noun,We watched the spider spin its web.,我們看著蜘蛛織網。,/ˈspaɪdə(r)/,/ˈspaɪdər/
spin,（使）（尤指快速）旋轉,verb,The earth spins on its axis.,地球繞地軸旋轉。,/spɪn/,/spɪn/
spirit,精神；（尤指特定人群、活動、時代或地方的）主導精神,noun,The players have a very strong team spirit (= loyalty to each other).,隊員們有很強的團隊精神。,/ˈspɪrɪt/,/ˈspɪrɪt/
spiritual,精神的，心靈的；（尤指）宗教的,adjective,Traditional ways of life fulfilled both economic and spiritual needs.,傳統的生活方式滿足了經濟和精神的雙重需求。,/ˈspɪrɪtʃuəl/,/ˈspɪrɪtʃuəl/
spite,儘管;不顧，不管,noun,"In spite of his injury, Ricardo will play in Saturday's match.",儘管裡卡多有傷在身，星期六的比賽他仍然會出場。,/spaɪt/,/spaɪt/
split,（使）裂開；（使）分開,verb,The prize was split between Susan and Kate.,這筆獎金被蘇珊和凱特平分了。,/splɪt/,/splɪt/
split up,分手;斷絕關係;離婚,phrasal verb,She split up with her boyfriend last week.,她上星期和男朋友分手了。,,
spoil,破壞；糟蹋；毀掉,verb,He tried not to let the bad news spoil his evening.,他努力不讓那個壞消息破壞他晚上的興致。,/spɔɪl/,/spɔɪl/
spoken,（speak的過去分詞）,verb,The library holds recordings of the spoken word as opposed to music.,图书馆收藏有口头语言而不是音乐的录音。,/ˈspəʊkən/,/ˈspəʊkən/
spoon,匙，杓;調羹,noun,a soup spoon,湯匙,/spuːn/,/spuːn/
sport,體育運動；體育比賽；體育競技項目,noun,"Football, basketball, and hockey are all team sports.",足球、棒球和曲棍球都是團隊運動。,/spɔːt/,/spɔːrt/
spot,點;斑點;圓點,noun,He had a spot of grease on his tie.,他的領帶上有一小塊油漬。,/spɒt/,/spɑːt/
spray,浪花;水花;飛沫,noun,Can you feel the spray from the sea/waterfall?,你能感覺到海上的浪花／瀑布濺起的水霧嗎？,/spreɪ/,/spreɪ/
spread,擴散，蔓延,noun,The spread of the disease in the last few years has been alarming.,近幾年這種疾病的廣泛傳播確實令人擔憂。,/spred/,/spred/
spread out,（人）散開,phrasal verb,They spread out to search the whole area.,他們散開來搜查整個地區。,,
spring,春天，春季,noun,Many bulbs bloom in (the) spring.,很多球莖植物春天開花。,/sprɪŋ/,/sprɪŋ/
square,正方形，四方形,noun,First draw a square.,首先畫一個正方形。,/skweə(r)/,/skwer/
squeeze,（尤指從各方面）擠壓，捏，擠，榨,verb,Cut the lemon in half and squeeze the juice into the bowl.,把檸檬對切，將汁擠到碗裡。,/skwiːz/,/skwiːz/
stable,穩定的；穩固的；牢固的,adjective,"If the foundations of the house aren't stable, collapse is possible.",如果房子的地基不穩，就有可能倒塌。,/ˈsteɪbl/,/ˈsteɪbl/
staff,全體員工，全體僱員,noun,There is a good relationship between staff and pupils at the school.,學校裡教職員工和學生的關係很融洽。,/stɑːf/,/stæf/
stage,階段;發展時期,noun,The project is in its final stages and should be completed by August.,這個企劃案已進入最後階段，應於八月份完成。,/steɪdʒ/,/steɪdʒ/
stair,樓梯,noun,Go up the stairs and her office is on the right.,上樓後，她的辦公室在右手邊。,/steə(r)/,/ster/
stamp,郵票,noun,I stuck a 50p stamp on the envelope.,我在信封上貼了一枚50便士的郵票。,/stæmp/,/stæmp/
stand,（使）直立；（使）站立；豎放；（尤指）站起來,verb,Granny says if she stands for a long time her ankles hurt.,奶奶說她站久了腳踝會痛。,/stænd/,/stænd/
standard,標準，水準,noun,This essay is not of an acceptable standard - do it again.,這篇文章未達標準——重新寫。,/ˈstændəd/,/ˈstændərd/
stand back,退後，往後站,phrasal verb,Please stand back - then all of you will be able to see what I'm doing.,請往後站——這樣你們就都能看清我的動作了。,,
stand by,站在（某人）一邊，繼續支持（或幫助）,phrasal verb,She has vowed to stand by her husband during his trial.,她發誓在丈夫受審期間會一直支持他。,,
stand for,容忍，忍受,phrasal verb,"I wouldn't stand for that sort of behaviour from him, if I were you.",我要是你的話，就不會容忍他那樣的行爲。,,
stand out,顯眼，突出,phrasal verb,The black lettering really stands out on that orange background.,黑色的字體在橙色的背景下非常醒目。,,
stand up,起立；站立,phrasal verb,I've been standing up all day and I'm really tired.,我站了一天，現在很疲倦。,,
stand up for,支持，維護（想法、遭受指責或攻擊的人）,phrasal verb,It's high time we all stood up for our rights around here.,我們大家現在亟須行動起來，維護我們在這裡的權利。,,
star,恆星；星,noun,Stars twinkled above them as they lay on the hill.,他們躺在小山上，頭頂上繁星閃爍。,/stɑː(r)/,/stɑːr/
stare,（尤指驚訝、害怕或思考時）盯著看，凝視，注視,verb,"Don't stare at people like that, it's rude.",不要那樣盯著人看，很不禮貌。,/steə(r)/,/ster/
start,開始;著手,verb,When do you start your course/your new job?,你甚麽時候開始你的課程／新工作？,/stɑːt/,/stɑːrt/
start off,（使）（以…）開始,phrasal verb,She started off the meeting with the monthly sales report.,她在會議開始時首先做了每月銷售報告。,,
start out,開始人生;開始職業生涯,phrasal verb,My dad started out as a salesperson in a shop.,我爸爸最初在一家商店當售貨員。,,
start up,（使）（公司或機構）成立;創辦,phrasal verb,Many small businesses started up in the 1980s to cater to this growing market.,20世紀80年代，為滿足這個日漸壯大的市場的需要，許多小型企業應運而生。,,
state,狀態；情形；狀況,noun,The building was in a state of disrepair.,這棟大樓年久失修。,/steɪt/,/steɪt/
statement,（正式的）說明;聲明;表態,noun,The government is expected to issue a statement about the investigation to the press.,預計政府會就該調查向媒體作出說明。,/ˈsteɪtmənt/,/ˈsteɪtmənt/
station,車站,noun,a railway station,火車站,/ˈsteɪʃn/,/ˈsteɪʃn/
statue,（尤指石頭或金屬的）雕像，雕塑，塑像,noun,They planned to put up/erect a statue of the president.,他們計劃為總統設一尊雕像。,/ˈstætʃuː/,/ˈstætʃuː/
status,（尤指在社會中的）地位，身份,noun,The association works to promote the status of retired people as useful members of the community.,這個協會旨在提高退休人員的地位，使其成為社會中有用的成員。,/ˈsteɪtəs/,/ˈsteɪtəs/
stay,留下;停留,verb,They need an assistant who is willing to stay for six months.,他們需要一位願意留六個月的助手。,/steɪ/,/steɪ/
stay away,遠離某人；避開某事（或某物）,phrasal verb,My parents told me to stay away from her.,我父母讓我不要接近她。,,
stay out of,不介入，置身於…之外,phrasal verb,It's better to stay out of their arguments.,最好別捲進他們的爭論之中。,,
steadily,逐漸地;穩步地,adverb,Prices have risen steadily.,物價持續上漲。,/ˈstedəli/,/ˈstedəli/
steady,穩步的;持續的;有規律的,adjective,The procession moved through the streets at a steady pace.,隊伍穩步穿過街道。,/ˈstedi/,/ˈstedi/
steal,偷，竊,verb,She admitted stealing the money from her employers.,她承認偷了僱主的錢。,/stiːl/,/stiːl/
steam,蒸汽，水蒸氣,noun,Steam rose from the simmering stew.,火上的燉肉咕嘟咕嘟冒著熱氣。,/stiːm/,/stiːm/
steel,鋼,noun,steel girders/rods/struts,鋼樑／條／柱,/stiːl/,/stiːl/
steep,（斜坡）陡的，陡峭的,adjective,a steep slope,陡坡,/stiːp/,/stiːp/
steeply,徒峭地;險峻地,adverb,The beach slopes steeply down to the sea.,海岸陡然沒入海中。,/ˈstiːpli/,/ˈstiːpli/
steer,駕駛（交通工具）；掌方向盤,verb,She carefully steered the car around the potholes.,她小心開車繞過那些坑洞。,/stɪə(r)/,/stɪr/
step,跨步，邁步；踩，踏,verb,She stepped backwards and fell over a chair.,她向後退，被一把椅子絆倒。,/step/,/step/
stick,枝條;木條，木棍,noun,The old man was carrying a load of sticks.,那個老人抱著一捆樹枝。,/stɪk/,/stɪk/
stick out,探出，露出，凸出,phrasal verb,Paul's ears stick out a little.,保羅的耳朵有點招風耳。,,
stick to,枝條;木條，木棍,noun,The old man was carrying a load of sticks.,那個老人抱著一捆樹枝。,,
stick up,豎起;向上伸出,phrasal verb,"When I get up in the morning, my hair is always sticking up.",我早上起床的時候，頭髮總是翹著。,,
sticky,黏性的;黏的;塗有黏膠的,adjective,a sticky mess,黏膠帶,/ˈstɪki/,/ˈstɪki/
stiff,硬的，挺的，堅實的,adjective,stiff cardboard,硬紙板,/stɪf/,/stɪf/
stiffly,筆挺地；僵直地,adverb,The soldiers stood stiffly to attention.,士兵筆挺地立正站著。,/ˈstɪfli/,/ˈstɪfli/
still,還，還是;仍然，依舊,adverb,I'm still hungry.,我還是很餓。,/stɪl/,/stɪl/
sting,（昆蟲、植物或動物）叮，刺，蜇,verb,Do all types of bee sting?,所有種類的蜜蜂都蜇人嗎？,/stɪŋ/,/stɪŋ/
stir,（用湯匙等）攪動，攪拌,verb,Stir the sauce gently until it begins to boil.,慢慢攪動醬汁直至煮沸。,/stɜː(r)/,/stɜːr/
stock,儲備物;供應物;存貨,noun,It is now halfway through winter and food stocks are already low.,現在冬天剛剛過半，但食物的儲備已經不足。,/stɒk/,/stɑːk/
stomach,胃;肚子，腹部,noun,He was punched in the stomach.,他的肚子挨了一拳。,/ˈstʌmək/,/ˈstʌmək/
stone,石頭；石料；石塊,noun,a stone wall/floor,石牆／石頭地面,/stəʊn/,/stəʊn/
stop,（使）停止;（使）停下;中斷,verb,"Once I start eating chocolate, I can't stop.",我一開始吃巧克力，就停不了嘴。,/stɒp/,/stɑːp/
store,（大型）百貨商店,noun,a department store,百貨商場,/stɔː(r)/,/stɔːr/
storm,風暴;暴風雨,noun,A lot of trees were blown down in the recent storms.,在最近的暴風雨中，許多樹木被颳倒。,/stɔːm/,/stɔːrm/
story,（真實或虛構的）故事;敘述，描述;小說,noun,"Will you read/tell me a story, daddy?",爸爸，能讀／講個故事給我聽嗎？,/ˈstɔːri/,/ˈstɔːri/
straight,直的（地），筆直的（地）,adjective,a straight line,直線,/streɪt/,/streɪt/
strain,壓力;拉力，張力;作用力,noun,The hurricane put such a strain on the bridge that it collapsed.,在颶風強大的威力之下，橋塌了。,/streɪn/,/streɪn/
strange,不尋常的；奇怪的；不可思議的,adjective,He has some very strange ideas about women!,他對女性有一些非常古怪的看法！,/streɪndʒ/,/streɪndʒ/
strangely,不尋常地；奇怪地；不可思議地,adverb,She was strangely calm while everyone else was panicking.,大家慌作一團的時候，她卻出奇地平靜。,/ˈstreɪndʒli/,/ˈstreɪndʒli/
stranger,陌生人,noun,My mother always warned me not to talk to strangers.,我母親總是告誡我不要和陌生人講話。,/ˈstreɪndʒə(r)/,/ˈstreɪndʒər/
strategy,戰略；策略；計謀；行動計劃；策劃，部署,noun,The president held an emergency meeting to discuss military strategy with the Pentagon yesterday.,總統昨天召開緊急會議，跟五角大廈商討軍事戰略。,/ˈstrætədʒi/,/ˈstrætədʒi/
stream,小河，溪流,noun,a mountain stream,山澗,/striːm/,/striːm/
street,街，街道，大街,noun,The streets were strewn with rubbish after the parade.,狂歡節過後，街上到處是垃圾。,/striːt/,/striːt/
strength,體力;力氣;力量;實力,noun,She had the strength and stamina to take the lead and win the gold medal.,她有領先並奪金的體力和耐力。,/streŋkθ/,/streŋkθ/
stress,緊張，壓力；造成緊張的因素,noun,"People under a lot of stress may experience headaches, minor pains, and sleeping difficulties.",壓力大的人可能會出現頭痛、輕微疼痛和睡眠障礙。,/stres/,/stres/
stretch,伸出;伸長;拉伸,verb,I tripped on a piece of wire that someone had stretched across the path.,我被不知是誰拉在路上的一根電線絆倒了。,/stretʃ/,/stretʃ/
strict,要求嚴格的，嚴厲的,adjective,My parents were very strict with me when I was young.,小時候父母對我要求非常嚴格。,/strɪkt/,/strɪkt/
strictly,嚴格地，嚴厲地,adverb,The speed limit is strictly enforced on urban roads.,市區道路嚴格限速行駛。,/ˈstrɪktli/,/ˈstrɪktli/
strike,罷工,verb,Democratization has brought workers the right to strike and join a trade union.,民主化賦予工人罷工和加入工會的權利。,/straɪk/,/straɪk/
striking,異乎尋常的，驚人的；引人注目的,adjective,She bears a striking resemblance to her mother.,她酷似她母親。,/ˈstraɪkɪŋ/,/ˈstraɪkɪŋ/
string,細繩;線;帶,noun,a package tied with string,用細繩捆紮的包裹,/strɪŋ/,/strɪŋ/
strip,除去，剝除，撕掉（外皮或表層）,verb,"Because of the pollution, the trees are almost completely stripped of bark.",由於受到污染，樹木的表皮幾乎完全剝落。,/strɪp/,/strɪp/
stripe,條紋，斑紋,noun,The zebra is a wild African horse with black and white stripes.,斑馬是一種身體上有黑白條紋的非洲野馬。,/straɪp/,/straɪp/
striped,有條紋的,adjective,green and white striped pyjamas,綠白相間的條紋睡衣,/straɪpt/,/straɪpt/
stroke,中風,noun,She suffered/had a stroke that left her unable to speak.,她中風了，不能開口說話。,/strəʊk/,/strəʊk/
strong,強有力的，強勁的；強壯的；強烈的,adjective,She must be very strong to carry such a weight on her back.,能把這麼重的東西背在背上，她一定非常強健。,/strɒŋ/,/strɔːŋ/
strongly,強烈地;堅決地;堅定地,adverb,They strongly believe their children should make choices for themselves.,他們堅信應該由孩子自己來選擇。,/ˈstrɒŋli/,/ˈstrɔːŋli/
structure,結構;構造;機構;體系,noun,the grammatical structure of a sentence,句子的文法結構,/ˈstrʌktʃə(r)/,/ˈstrʌktʃər/
struggle,奮鬥，努力，拼搏,verb,The dog had been struggling to get free of the wire noose.,那隻狗一直拼命想掙脫金屬套索。,/ˈstrʌɡl/,/ˈstrʌɡl/
student,大學生,noun,a law/philosophy/medical student ,法律／哲學／醫學專業的學生,/ˈstjuːdnt/,/ˈstuːdnt/
studio,（電視或廣播節目的）攝影棚，播音室;（音樂）錄音室,noun,She spent three months in the studio working on her latest album.,她在錄音室裡花了3個月錄製自己的最新專輯。,/ˈstjuːdiəʊ/,/ˈstuːdiəʊ/
study,學習;攻讀，研讀,verb,to study biology/chemistry,攻讀生物學／化學,/ˈstʌdi/,/ˈstʌdi/
stuff,物品，東西，玩意,noun,There's sticky stuff all over the chair.,椅子上到處都是黏乎乎的東西。,/stʌf/,/stʌf/
stupid,愚蠢的;糊塗的;欠考慮的,adjective,She was really stupid to quit her job like that.,她就那樣辭掉了工作，簡直是愚蠢透頂。,/ˈstjuːpɪd/,/ˈstuːpɪd/
style,做事方式；（尤指）風格，作風,noun,"Jones favours a dynamic, hands-on style of management.",瓊斯喜歡那種充滿活力、事事親力親為的管理風格。,/staɪl/,/staɪl/
subject,（討論、考慮或研究的）主題，話題;問題;題目,noun,Our subject for discussion is homelessness.,我們討論的話題是無家可歸問題。,/ˈsʌbdʒɪkt/,/ˈsʌbdʒekt/
substantial,大的；可觀的；價值巨大的；重大的,adjective,The findings show a substantial difference between the opinions of men and women.,這些發現顯示男性和女性之間存在重大的意見分歧。,/səbˈstænʃl/,/səbˈstænʃl/
substantially,在很大程度上,adverb,The new rules will substantially change how we do things.,新規則會很大程度地改變我們的行事方式。,/səbˈstænʃəli/,/səbˈstænʃəli/
substitute,用…代替，代之以,verb,You can substitute oil for butter (= use oil instead of butter) in this recipe.,這道菜中你可以用食用油代替奶油。,/ˈsʌbstɪtjuːt/,/ˈsʌbstɪtuːt/
succeed,成功；實現目標；達到目的,verb,She's been trying to pass her driving test for six years and she's finally succeeded.,六年來，她一直努力想通過駕照考試，終於得償所願。,/səkˈsiːd/,/səkˈsiːd/
success,成功；勝利,noun,The success of almost any project depends largely on its manager.,幾乎所有專案計劃的成功都很大程度地取決於管理者的能力。,/səkˈses/,/səkˈses/
successful,成功的，達到目的的,adjective,a successful operation,成功的手術,/səkˈsesfl/,/səkˈsesfl/
successfully,成功地，達到目的地,adverb,A number of patients have been successfully treated with the new drug.,一些患者已經用這種新藥成功地進行了治療。,/səkˈsesfəli/,/səkˈsesfəli/
such,（用於名詞或名詞片語前表示強調）如此，這麼,predeterminer,That's such a good film.,那部電影真不錯。,/sʌtʃ/,/sʌtʃ/
suck,吸;吮吸;咂，啜,verb,She was sitting on the grass sucking lemonade through a straw.,她坐在草地上，用吸管吸著檸檬汁。,/sʌk/,/sʌk/
sudden,突然的，忽然的;意外的,adjective,"Drop the gun, put your hands in the air, and don't make any sudden movements.",把槍放下，手舉起來，別輕舉妄動。,/ˈsʌdn/,/ˈsʌdn/
suddenly,突然;猛地，驟然,adverb,"""Do you remember much about the accident?"" ""No, it all happened so suddenly.""",「你還記得事故是怎麼回事嗎？」「不記得了，事情發生得太突然。」,/ˈsʌdənli/,/ˈsʌdənli/
suffer,受苦;受折磨,verb,I think he suffered a lot when his wife left him.,我想他妻子離開他時，他一定很痛苦。,/ˈsʌfə(r)/,/ˈsʌfər/
suffering,疼痛;折磨;痛苦,noun,The war will cause widespread human suffering.,戰爭會給很多人帶來苦難。,/ˈsʌfərɪŋ/,/ˈsʌfərɪŋ/
sufficient,足夠的，充足的,adjective,This recipe should be sufficient for five people.,這份食譜應該足夠五個人吃。,/səˈfɪʃnt/,/səˈfɪʃnt/
sufficiently,足夠地,adverb,McGeechan has not recovered sufficiently to play in the semifinal tomorrow.,McGeechan還沒有恢復到可以打明天的半決賽。,/səˈfɪʃntli/,/səˈfɪʃntli/
