Word,中文,詞性,例句,中文說明,EN,US
application,（通常指書面的）申請，請求,noun,a letter of application,求職信,/ˌæplɪˈkeɪʃn/,/ˌæplɪˈkeɪʃn/
apply,（尤指透過書面或表格形式）申請，請求,verb,We've applied for a grant to get funding for the project.,請將書面申請寄到以下地址。,/əˈplaɪ/,/əˈplaɪ/
appoint,任命;委任,verb,We've appointed three new teachers this year.,我們今年已經任用了三名新教師。,/əˈpɔɪnt/,/əˈpɔɪnt/
appointment,約會;預約;約定,noun,"I'd like to make an appointment with Dr Evans, please.",勞駕，我要預約埃文斯醫生的門診。,/əˈpɔɪntmənt/,/əˈpɔɪntmənt/
appreciate,欣賞；賞識；重視,verb,There's no point buying him expensive wines - he doesn't appreciate them.,給他買名貴的酒沒有用——他不懂品酒。,/əˈpriːʃieɪt/,/əˈpriːʃieɪt/
approach,靠近；接近；臨近,verb,We could just see the train approaching in the distance.,我們剛好能看到火車從遠處駛來。,/əˈprəʊtʃ/,/əˈprəʊtʃ/
appropriate,適當的，恰當的；合適的,adjective,appropriate footwear for the country,適合在鄉間穿的鞋,/əˈprəʊpriət/,/əˈprəʊpriət/
approval,贊成；同意；稱許,noun,He showed his approval by smiling broadly.,他持贊成的態度，這從他開心的微笑就看得出來。,/əˈpruːvl/,/əˈpruːvl/
approve,贊成;同意;稱許,verb,She doesn't approve of my friends.,她不喜歡我的朋友。,/əˈpruːv/,/əˈpruːv/
approving,讚許的;贊成的,adjective,She gave him an approving smile.,她向他微笑表示讚許。,/əˈpruːvɪŋ/,/əˈpruːvɪŋ/
approximate,大致的，大約的，大概的,adjective,The train's approximate time of arrival is 10.30.,這列火車大概在10點30分到站。,/əˈprɒksɪmət/,/əˈprɑːksɪmət/
approximately,大約，大概，左右,adverb,"The job will take approximately three weeks, and cost approximately £1,000.",這項工作大概需時三週，費用為1000英鎊左右。,/əˈprɒksɪmətli/,/əˈprɑːksɪmətli/
April,四月,noun,We came back in April.,我們四月份回來的。,,
area,地區;區域,noun,All areas of the country will have some rain tonight.,今晚全國所有地區都將有降雨。,/ˈeəriə/,/ˈeriə/
argue,爭論;爭吵;爭辯,verb,They were arguing over which film to go and see.,他們正在爭論去看哪部電影。,/ˈɑːɡjuː/,/ˈɑːrɡjuː/
argument,爭論;爭吵;爭辯;爭執,noun,The children had an argument about/over what game to play.,那群孩子為了玩哪個遊戲吵了起來。,/ˈɑːɡjumənt/,/ˈɑːrɡjumənt/
arise,發生；產生；出現,verb,"If the opportunity arises, I'd love to go to China.",聖誕節早上，我們早早地起了床。,/əˈraɪz/,/əˈraɪz/
arm,臂，手臂;上肢,noun,He held her in his arms (= held her closely).,他把她摟進懷中。,/ɑːm/,/ɑːrm/
armed,使用武器的，用武力的;帶武器的，武裝的,adjective,armed conflict,武裝衝突,/ɑːmd/,/ɑːrmd/
arms,武器；軍火；軍備,phrase,They have been charged with supplying arms to the guerrillas.,他們被指控向遊擊隊提供軍火。,/ɑːmz/,/ɑːrmz/
army,（某國的）陸軍，軍隊,noun,When did you join the army?,你甚麼時候從軍的？,/ˈɑːmi/,/ˈɑːrmi/
around,四處，周圍；圍繞，（環）繞；掉轉,preposition,We sat around the table.,我們圍著桌子坐著。,/əˈraʊnd/,/əˈraʊnd/
arrange,安排;準備;籌劃,verb,I'm trying to arrange my work so that I can have a couple of days off next week.,我正設法把工作安排好，以便下週能夠休息兩天。,/əˈreɪndʒ/,/əˈreɪndʒ/
arrangement,安排；籌劃；準備（工作）,noun,They'd made all the arrangements for the party.,他們為聚會作好了一切準備。,/əˈreɪndʒmənt/,/əˈreɪndʒmənt/
arrest,逮捕;拘捕,verb,He was arrested when customs officers found drugs in his bag.,海關人員在他的手提包裡發現了毒品，把他拘捕了。,/əˈrest/,/əˈrest/
arrival,到達;到來;來臨,noun,Hundreds gathered to await the boxer's arrival at the airport.,數百人聚集在機場等候拳擊手的到來。,/əˈraɪvl/,/əˈraɪvl/
arrive,到達，抵達（尤指到達旅途的終點）;到來;來臨,verb,What time will your train arrive?,你坐的火車甚麼時候到？,/əˈraɪv/,/əˈraɪv/
arrive at,達成…;作出…;得出…,phrasal verb,We all argued about it for hours and eventually arrived at a decision.,我們一起辯論了好幾個小時，最後終於作出決定。,,
arrow,箭;矢,noun,Robin Hood asked to be buried where his arrow landed.,羅賓漢讓人們把他安葬在他的箭落下的位置。,/ˈærəʊ/,/ˈærəʊ/
art,（包括雕塑、繪畫、音樂等的） 藝術,noun,Can television and pop music really be considered art?,電視和流行音樂真的能被當作藝術嗎？,/ɑːt/,/ɑːrt/
article,（報紙或雜誌上的）文章，報導;論文,noun,There was an interesting article on vegetarianism in the paper yesterday.,昨天報紙上登了一篇關於素食主義的有趣文章。,/ˈɑːtɪkl/,/ˈɑːrtɪkl/
artificial,人造的，人工的;仿造的,adjective,clothes made of artificial fibres,人造纖維質地的服裝,/ˌɑːtɪˈfɪʃl/,/ˌɑːrtɪˈfɪʃl/
artificially,人造地，人工地,adverb,Most mushrooms sold in supermarkets have been grown artificially in manure.,大多數超市裡出售的蘑菇都是在肥料中人工種植的。,/ˌɑːtɪˈfɪʃəli/,/ˌɑːrtɪˈfɪʃəli/
artist,藝術家;美術家;畫家;雕塑家,noun,Monet is one of my favourite artists.,莫內是我最喜歡的畫家之一。,/ˈɑːtɪst/,/ˈɑːrtɪst/
artistic,藝術的；美術的,adjective,the artistic director of the theatre,劇院美術指導,/ɑːˈtɪstɪk/,/ɑːrˈtɪstɪk/
artistically,藝術地，在藝術上;美術地,adverb,It is possible to express oneself creatively and artistically at a community art studio.,在社區藝術工作室裡，可以創造性地、藝術性地表達自己。,/ɑːˈtɪstɪkli/,/ɑːrˈtɪstɪkli/
as,（用於比較）像…（一樣），和…（一樣）,adverb,She'll soon be as tall as her mother.,她很快就會和她母親一樣高了。,/əz/,/æz/
ashamed,羞恥的，羞愧的;不好意思的，難為情的,adjective,You've got nothing to be ashamed of.,你沒有什麼可感到內疚的。,/əˈʃeɪmd/,/əˈʃeɪmd/
aside,在旁邊；到（或向）一邊,adverb,"Stand aside, please, and let these people pass.",請往邊上站一站，讓這些人過去。,/əˈsaɪd/,/əˈsaɪd/
ask,問，詢問;請求，徵求,verb,She asked me a question.,她向我問一個問題。,/ɑːsk/,/æsk/
asleep,睡著的,adjective,I'm surprised to see you awake - ten minutes ago you were fast/sound (= completely) asleep.,真奇怪，你怎麼醒了——十分鐘前你還睡得很甜呢。,/əˈsliːp/,/əˈsliːp/
aspect,方面；層面,noun,Which aspects of the job do you most enjoy?,你最喜歡這份工作的哪些方面？,/ˈæspekt/,/ˈæspekt/
assist,幫助；協助；援助,verb,You will be expected to assist the editor with the selection of illustrations for the book.,希望你能幫助編輯為此書挑選插圖。,/əˈsɪst/,/əˈsɪst/
assistance,幫助；協助；援助,noun,The company needs more financial assistance from the government.,這間公司需要政府提供更多的財政援助。,/əˈsɪstəns/,/əˈsɪstəns/
assistant,助手；幫手；助理,noun,an administrative/office assistant,行政／辦公室助理,/əˈsɪstənt/,/əˈsɪstənt/
associate,將…（與…）聯繫起來，把…聯繫在一起,verb,Most people associate this brand with good quality.,大多數人把這個品牌和優良品質聯繫在一起。,/əˈsəʊsieɪt/,/əˈsəʊʃieɪt/
associated,有關聯的；相關的,adjective,"She was prepared to take on the job, with all its associated risks.",她願意接受這份工作，儘管其伴有各種各樣的風險。,/əˈsəʊsieɪtɪd/,/əˈsəʊʃieɪtɪd/
association,協會;社團;聯盟,noun,The Football Association,足球協會,/əˌsəʊsiˈeɪʃn/,/əˌsəʊʃiˈeɪʃn/
assume,假定，假設;臆斷，想當然地認為,verb,We mustn't assume the suspects' guilt.,我們千萬不能想當然地認為疑犯有罪。,/əˈsjuːm/,/əˈsuːm/
assure,（尤指為消除其憂慮而）確定地對…說，向…保證，使確信;讓…放心,verb,The unions assured the new owners of the workers' loyalty to the company.,工會向新企業主保證，工人們對公司是忠誠的。,/əˈʃʊə(r)/,/əˈʃɔː(r)/
at,（表示地點或位置）在…裡;在…上;在…旁,preposition,We'll meet you at the entrance.,我們會在入口跟你碰頭。,/ət/,/æt/
atmosphere,（包圍地球的）大氣，大氣層，大氣圈,noun,These factories are releasing toxic gases into the atmosphere.,這些工廠向大氣中排放有毒氣體。,/ˈætməsfɪə(r)/,/ˈætməsfɪr/
atom,原子,noun,A molecule of carbon dioxide (CO2) has one carbon atom and two oxygen atoms.,二氧化碳（CO2）分子是由一個碳原子和兩個氧原子構成的。,/ˈætəm/,/ˈætəm/
attach,繫，綁；連接；使附著；附上；固定,verb,I attached a photo to my application form.,我在我的申請表上貼了一張相片。,/əˈtætʃ/,/əˈtætʃ/
attached,依戀;喜歡,adjective,The children are very attached to their grandparents.,孩子們非常依戀他們的祖父母。,/əˈtætʃt/,/əˈtætʃt/
attack,襲擊;毆打;攻擊;進攻,verb,He was attacked and seriously injured by a gang of youths.,他被一幫年輕人打成重傷。,/əˈtæk/,/əˈtæk/
attempt,（尤指為完成難事而進行）努力，嘗試,verb,He attempted to escape through a window.,他企圖跳窗逃跑。,/əˈtempt/,/əˈtempt/
attempted,（犯罪）未遂的,adjective,A man is being questioned in relation to the attempted murder/robbery last night.,一名男子因涉嫌昨晚的謀殺／搶劫未遂案受到盤問。,/əˈtemptɪd/,/əˈtemptɪd/
attend,出席，參加;到場,verb,Over two hundred people attended the funeral.,二百多人參加了葬禮。,/əˈtend/,/əˈtend/
attention,注意，留心；考慮；關心,noun,"Ladies and gentlemen, could I have your attention, please?",女士們、先生們，請大家注意一下好嗎？,/əˈtenʃn/,/əˈtenʃn/
attitude,心態;看法;態度,noun,It's often very difficult to change people's attitudes.,人們對事情的看法通常是很難改變的。,/ˈætɪtjuːd/,/ˈætɪtuːd/
attorney,律師,noun,a defense attorney,辯護律師,/əˈtɜːni/,/əˈtɜːrni/
attract,（尤因具有積極、值得讚賞的品質而）吸引;招引;引起,verb,These flowers are brightly coloured in order to attract butterflies.,這些花朵都有著鮮艷的色彩以便能夠吸引蝴蝶。,/əˈtrækt/,/əˈtrækt/
attraction,吸引（力）;有吸引力的事物,noun,"Life in Los Angeles has so many attractions - nightclubs, good restaurants, and so on.",洛杉磯的生活有很多誘人之處——夜總會、高級餐廳等等。,/əˈtrækʃn/,/əˈtrækʃn/
attractive,漂亮的;悅耳的;有魅力的;誘人的,adjective,a very attractive young woman,嫵媚動人的年輕女子,/əˈtræktɪv/,/əˈtræktɪv/
audience,觀眾；聽眾；讀者,noun,She lectures to audiences all over the world.,她向世界各地的聽眾發表演講。,/ˈɔːdiəns/,/ˈɔːdiəns/
August,八月,noun,They usually go to their holiday home in August.,他們通常八月去度假屋住。,,
aunt,姑母;姨母;嬸嬸;伯母;舅母,noun,I have an aunt in Australia.,我有一個姑媽在澳大利亞。,/ɑːnt/,/ænt/
author,作者，作家；著者,noun,He is the author of two books on French history.,他是兩部法國歷史著作的作者。,/ˈɔːθə(r)/,/ˈɔːθər/
authority,威信；權力；管轄權,noun,The United Nations has used/exerted/exercised its authority to restore peace in the area.,聯合國行使其權力以恢復該地區的和平。,/ɔːˈθɒrəti/,/əˈθɔːrəti/
automatic,自動的;自動化的,adjective,automatic doors,自動門,/ˌɔːtəˈmætɪk/,/ˌɔːtəˈmætɪk/
automatically,自動地,adverb,The camera adjusts the shutter speed automatically.,這部相機可自動調節快門速度。,/ˌɔːtəˈmætɪkli/,/ˌɔːtəˈmætɪkli/
autumn,秋天，秋季,noun,We like to travel in (the) autumn when there are fewer tourists.,我們喜歡在秋天出遊，那時遊客較少。,/ˈɔːtəm/,/ˈɔːtəm/
available,可獲得的；可用的,adjective,Is this dress available in a larger size?,這件衣服有大一號的嗎？,/əˈveɪləbl/,/əˈveɪləbl/
average,平均數;平均,noun,"The average of the three numbers 7, 12, and 20 is 13, because the total of 7, 12, and 20 is 39, and 39 divided by 3 is 13.",7、12和20這三個數的平均數是13，因為7、12和20的和是39，而39除以3是13。,/ˈævərɪdʒ/,/ˈævərɪdʒ/
avoid,避開;逃避,verb,I try to avoid supermarkets on Saturdays - they're always so busy.,我儘量避開週六去超級市場——那時總是人特別多。,/əˈvɔɪd/,/əˈvɔɪd/
awake,醒著的,adjective,"""Is Oliver awake yet?"" ""Yes, he's wide (= completely) awake and running around his bedroom.""",「奧利弗醒了嗎？」「是的，他完全醒了，正在睡房裡亂跑呢。」,/əˈweɪk/,/əˈweɪk/
award,給予，授予;判給，裁定,verb,Carlos was awarded first prize in the essay competition.,卡洛斯獲頒短文寫作比賽第一名。,/əˈwɔːd/,/əˈwɔːrd/
aware,意識到的;明白的;知道的,adjective,I wasn't even aware that he was ill.,我都不知道他生病了。,/əˈweə(r)/,/əˈwer/
away,去（或在）別處；向另一方向；向一邊,adverb,Ms Watson is away on holiday until the end of the week.,沃森女士度假去了，要到週末才能回來。,/əˈweɪ/,/əˈweɪ/
awful,極壞的;惡劣的;糟糕的;令人極不愉快的,adjective,He suffered awful injuries in the crash.,他在車禍中受了重傷。,/ˈɔːfl/,/ˈɔːfl/
awfully,非常;極其;十分,adverb,It's an awfully long time since we last saw each other.,我們很久沒有見面了。,/ˈɔːfli/,/ˈɔːfli/
awkward,難用的；棘手的；難處理的，難對付的,adjective,"It's an awkward corner, so take it slowly.",這個轉彎不好過，開慢一點。,/ˈɔːkwəd/,/ˈɔːkwərd/
awkwardly,局促不安地;尷尬地,adverb,He shifted awkwardly from one foot to the other.,他局促不安地站在那裡，雙腳倒來倒去。,/ˈɔːkwədli/,/ˈɔːkwərdli/
